case_id,image_path,mask_path,boxes_path
training_glioma_Tr-gl_1183,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1183.jpg,,
training_glioma_Tr-gl_1184,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1184.jpg,,
training_glioma_Tr-gl_1185,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1185.jpg,,
training_glioma_Tr-gl_1186,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1186.jpg,,
training_glioma_Tr-gl_1187,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1187.jpg,,
training_glioma_Tr-gl_1188,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1188.jpg,,
training_glioma_Tr-gl_1189,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1189.jpg,,
training_glioma_Tr-gl_119,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_119.jpg,,
training_glioma_Tr-gl_1190,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1190.jpg,,
training_glioma_Tr-gl_1191,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1191.jpg,,
training_glioma_Tr-gl_1192,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1192.jpg,,
training_glioma_Tr-gl_1193,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1193.jpg,,
training_glioma_Tr-gl_1194,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1194.jpg,,
training_glioma_Tr-gl_1195,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1195.jpg,,
training_glioma_Tr-gl_1196,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1196.jpg,,
training_glioma_Tr-gl_1197,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1197.jpg,,
training_glioma_Tr-gl_1198,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1198.jpg,,
training_glioma_Tr-gl_1199,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1199.jpg,,
training_glioma_Tr-gl_12,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_12.jpg,,
training_glioma_Tr-gl_120,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_120.jpg,,
training_glioma_Tr-gl_1200,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1200.jpg,,
training_glioma_Tr-gl_1201,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1201.jpg,,
training_glioma_Tr-gl_1202,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1202.jpg,,
training_glioma_Tr-gl_1203,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1203.jpg,,
training_glioma_Tr-gl_1204,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1204.jpg,,
training_glioma_Tr-gl_1205,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1205.jpg,,
training_glioma_Tr-gl_1206,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1206.jpg,,
training_glioma_Tr-gl_1207,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1207.jpg,,
training_glioma_Tr-gl_1208,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1208.jpg,,
training_glioma_Tr-gl_1209,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1209.jpg,,
training_glioma_Tr-gl_121,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_121.jpg,,
training_glioma_Tr-gl_1210,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1210.jpg,,
training_glioma_Tr-gl_1211,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1211.jpg,,
training_glioma_Tr-gl_1212,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1212.jpg,,
training_glioma_Tr-gl_1213,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1213.jpg,,
training_glioma_Tr-gl_1214,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1214.jpg,,
training_glioma_Tr-gl_1215,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1215.jpg,,
training_glioma_Tr-gl_1216,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1216.jpg,,
training_glioma_Tr-gl_1217,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1217.jpg,,
training_glioma_Tr-gl_1218,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1218.jpg,,
training_glioma_Tr-gl_1219,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1219.jpg,,
training_glioma_Tr-gl_122,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_122.jpg,,
training_glioma_Tr-gl_1220,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1220.jpg,,
training_glioma_Tr-gl_1221,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1221.jpg,,
training_glioma_Tr-gl_1222,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1222.jpg,,
training_glioma_Tr-gl_1223,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1223.jpg,,
training_glioma_Tr-gl_1224,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1224.jpg,,
training_glioma_Tr-gl_1225,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1225.jpg,,
training_glioma_Tr-gl_1226,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1226.jpg,,
training_glioma_Tr-gl_1227,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1227.jpg,,
training_glioma_Tr-gl_1228,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1228.jpg,,
training_glioma_Tr-gl_1229,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1229.jpg,,
training_glioma_Tr-gl_123,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_123.jpg,,
training_glioma_Tr-gl_1230,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1230.jpg,,
training_glioma_Tr-gl_1231,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1231.jpg,,
training_glioma_Tr-gl_1232,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1232.jpg,,
training_glioma_Tr-gl_1233,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1233.jpg,,
training_glioma_Tr-gl_1234,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1234.jpg,,
training_glioma_Tr-gl_1235,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1235.jpg,,
training_glioma_Tr-gl_1236,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1236.jpg,,
training_glioma_Tr-gl_1237,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1237.jpg,,
training_glioma_Tr-gl_1238,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1238.jpg,,
training_glioma_Tr-gl_1239,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1239.jpg,,
training_glioma_Tr-gl_124,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_124.jpg,,
training_glioma_Tr-gl_1240,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1240.jpg,,
training_glioma_Tr-gl_1241,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1241.jpg,,
training_glioma_Tr-gl_1242,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1242.jpg,,
training_glioma_Tr-gl_1243,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1243.jpg,,
training_glioma_Tr-gl_1244,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1244.jpg,,
training_glioma_Tr-gl_1245,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1245.jpg,,
training_glioma_Tr-gl_1246,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1246.jpg,,
training_glioma_Tr-gl_1247,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1247.jpg,,
training_glioma_Tr-gl_1248,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1248.jpg,,
training_glioma_Tr-gl_1249,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1249.jpg,,
training_glioma_Tr-gl_125,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_125.jpg,,
training_glioma_Tr-gl_1250,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1250.jpg,,
training_glioma_Tr-gl_1251,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1251.jpg,,
training_glioma_Tr-gl_1252,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1252.jpg,,
training_glioma_Tr-gl_1253,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1253.jpg,,
training_glioma_Tr-gl_1254,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1254.jpg,,
training_glioma_Tr-gl_1255,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1255.jpg,,
training_glioma_Tr-gl_1256,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1256.jpg,,
training_glioma_Tr-gl_1257,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1257.jpg,,
training_glioma_Tr-gl_1258,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1258.jpg,,
training_glioma_Tr-gl_1259,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1259.jpg,,
training_glioma_Tr-gl_126,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_126.jpg,,
training_glioma_Tr-gl_1260,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1260.jpg,,
training_glioma_Tr-gl_1261,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1261.jpg,,
training_glioma_Tr-gl_1262,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1262.jpg,,
training_glioma_Tr-gl_1263,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1263.jpg,,
training_glioma_Tr-gl_1264,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1264.jpg,,
training_glioma_Tr-gl_1265,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1265.jpg,,
training_glioma_Tr-gl_1266,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1266.jpg,,
training_glioma_Tr-gl_1267,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1267.jpg,,
training_glioma_Tr-gl_1268,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1268.jpg,,
training_glioma_Tr-gl_1269,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1269.jpg,,
training_glioma_Tr-gl_127,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_127.jpg,,
training_glioma_Tr-gl_1270,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1270.jpg,,
training_glioma_Tr-gl_1271,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1271.jpg,,
training_glioma_Tr-gl_1272,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1272.jpg,,
training_glioma_Tr-gl_1273,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1273.jpg,,
training_glioma_Tr-gl_1274,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1274.jpg,,
training_glioma_Tr-gl_1275,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1275.jpg,,
training_glioma_Tr-gl_1276,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1276.jpg,,
training_glioma_Tr-gl_1277,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1277.jpg,,
training_glioma_Tr-gl_1278,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1278.jpg,,
training_glioma_Tr-gl_1279,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1279.jpg,,
training_glioma_Tr-gl_128,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_128.jpg,,
training_glioma_Tr-gl_1280,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1280.jpg,,
training_glioma_Tr-gl_1281,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1281.jpg,,
training_glioma_Tr-gl_1282,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1282.jpg,,
training_glioma_Tr-gl_1283,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1283.jpg,,
training_glioma_Tr-gl_1284,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1284.jpg,,
training_glioma_Tr-gl_1285,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1285.jpg,,
training_glioma_Tr-gl_1286,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1286.jpg,,
training_glioma_Tr-gl_1287,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1287.jpg,,
training_glioma_Tr-gl_1288,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1288.jpg,,
training_glioma_Tr-gl_1289,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1289.jpg,,
training_glioma_Tr-gl_129,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_129.jpg,,
training_glioma_Tr-gl_1290,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1290.jpg,,
training_glioma_Tr-gl_1291,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1291.jpg,,
training_glioma_Tr-gl_1292,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1292.jpg,,
training_glioma_Tr-gl_1293,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1293.jpg,,
training_glioma_Tr-gl_1294,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1294.jpg,,
training_glioma_Tr-gl_1295,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1295.jpg,,
training_glioma_Tr-gl_1296,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1296.jpg,,
training_glioma_Tr-gl_1297,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1297.jpg,,
training_glioma_Tr-gl_1298,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1298.jpg,,
training_glioma_Tr-gl_1299,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1299.jpg,,
training_glioma_Tr-gl_13,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_13.jpg,,
training_glioma_Tr-gl_130,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_130.jpg,,
training_glioma_Tr-gl_1300,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1300.jpg,,
training_glioma_Tr-gl_1301,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1301.jpg,,
training_glioma_Tr-gl_1302,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1302.jpg,,
training_glioma_Tr-gl_1303,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1303.jpg,,
training_glioma_Tr-gl_1304,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1304.jpg,,
training_glioma_Tr-gl_1305,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1305.jpg,,
training_glioma_Tr-gl_1306,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1306.jpg,,
training_glioma_Tr-gl_1307,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1307.jpg,,
training_glioma_Tr-gl_1308,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1308.jpg,,
training_glioma_Tr-gl_1309,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1309.jpg,,
training_glioma_Tr-gl_131,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_131.jpg,,
training_glioma_Tr-gl_1310,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1310.jpg,,
training_glioma_Tr-gl_1311,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1311.jpg,,
training_glioma_Tr-gl_1312,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1312.jpg,,
training_glioma_Tr-gl_1313,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1313.jpg,,
training_glioma_Tr-gl_1314,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1314.jpg,,
training_glioma_Tr-gl_1315,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1315.jpg,,
training_glioma_Tr-gl_1316,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1316.jpg,,
training_glioma_Tr-gl_1317,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1317.jpg,,
training_glioma_Tr-gl_1318,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1318.jpg,,
training_glioma_Tr-gl_1319,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1319.jpg,,
training_glioma_Tr-gl_132,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_132.jpg,,
training_glioma_Tr-gl_1320,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1320.jpg,,
training_glioma_Tr-gl_1321,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1321.jpg,,
training_glioma_Tr-gl_1322,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1322.jpg,,
training_glioma_Tr-gl_1323,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1323.jpg,,
training_glioma_Tr-gl_1324,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1324.jpg,,
training_glioma_Tr-gl_1325,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1325.jpg,,
training_glioma_Tr-gl_1326,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1326.jpg,,
training_glioma_Tr-gl_1327,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1327.jpg,,
training_glioma_Tr-gl_1328,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1328.jpg,,
training_glioma_Tr-gl_1329,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1329.jpg,,
training_glioma_Tr-gl_133,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_133.jpg,,
training_glioma_Tr-gl_1330,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1330.jpg,,
training_glioma_Tr-gl_1331,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1331.jpg,,
training_glioma_Tr-gl_1332,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1332.jpg,,
training_glioma_Tr-gl_1333,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/glioma/Tr-gl_1333.jpg,,
